Timestamp,From Bank,To Bank,text_formatAccount,Amount Received,Amount Paid,text_formatReceiving Currency,text_formatPayment Currency,text_formatPayment Format
2023-11-22 19:00:00,Bank D,Bank B,ACC007819,2340.8804215599725,4064.8998626086754,GBP,USD,ACH
2023-11-22 20:00:00,Bank C,Bank B,ACC007820,2601.4580210399017,1660.9576832350317,GBP,USD,SWIFT
2023-11-22 21:00:00,Bank C,Bank C,ACC007821,1993.1526969214078,685.450989443595,GBP,GBP,WIRE
2023-11-22 22:00:00,Bank C,Bank D,ACC007822,2963.9022382151848,2921.7661470484504,USD,GBP,WIRE
2023-11-22 23:00:00,Bank B,Bank D,ACC007823,701.5366436233877,417.0932805197678,USD,GBP,WIRE
2023-11-23 00:00:00,Bank C,Bank B,ACC007824,1282.9260712858638,442.97081208072433,USD,EUR,WIRE
2023-11-23 01:00:00,Bank C,Bank B,ACC007825,469.05453363310374,1104.3716369354115,USD,USD,ACH
2023-11-23 02:00:00,Bank A,Bank B,ACC007826,4319.792985769928,1327.5120327338489,EUR,EUR,ACH
2023-11-23 03:00:00,Bank D,Bank D,ACC007827,99.2908136852764,945.1516316256523,USD,USD,SWIFT
2023-11-23 04:00:00,Bank D,Bank D,ACC007828,503.3372812387762,1054.462234978649,GBP,GBP,WIRE
2023-11-23 05:00:00,Bank C,Bank B,ACC007829,658.8088930870418,383.4759108199752,USD,USD,WIRE
2023-11-23 06:00:00,Bank D,Bank C,ACC007830,63.81934357498844,1470.17409719178,EUR,GBP,ACH
2023-11-23 07:00:00,Bank A,Bank A,ACC007831,271.448075266806,3946.2405170337156,EUR,USD,WIRE
2023-11-23 08:00:00,Bank A,Bank A,ACC007832,2049.3736985307937,931.8839765448346,EUR,EUR,WIRE
2023-11-23 09:00:00,Bank C,Bank A,ACC007833,1130.351173632994,913.892814299747,USD,USD,WIRE
2023-11-23 10:00:00,Bank A,Bank D,ACC007834,5287.686116340258,1191.539028834194,EUR,GBP,ACH
2023-11-23 11:00:00,Bank D,Bank D,ACC007835,32607.834938679793,17037.502385047752,EUR,EUR,ACH
2023-11-23 12:00:00,Bank B,Bank A,ACC007836,1690.951011941377,448.2167805611132,EUR,EUR,WIRE
2023-11-23 13:00:00,Bank D,Bank A,ACC007837,1500.0267931049027,4679.035770464364,USD,USD,ACH
2023-11-23 14:00:00,Bank B,Bank C,ACC007838,1171.3721384924036,1671.0747134836188,EUR,USD,WIRE
2023-11-23 15:00:00,Bank C,Bank D,ACC007839,77.0857148131519,1128.540738954804,EUR,EUR,SWIFT
2023-11-23 16:00:00,Bank B,Bank D,ACC007840,271.9016681212694,3689.472735307826,GBP,USD,WIRE
2023-11-23 17:00:00,Bank A,Bank A,ACC007841,1212.7860385824513,336.2779082966319,GBP,GBP,WIRE
2023-11-23 18:00:00,Bank D,Bank C,ACC007842,2030.4763684096056,1848.3442849780133,GBP,GBP,SWIFT
2023-11-23 19:00:00,Bank B,Bank C,ACC007843,1465.0868634314863,1686.3295203403245,EUR,USD,WIRE
2023-11-23 20:00:00,Bank D,Bank A,ACC007844,449.2300117940126,430.3268067012027,GBP,EUR,WIRE
2023-11-23 21:00:00,Bank C,Bank A,ACC007845,2800.088443054149,1738.2569251578059,USD,USD,SWIFT
2023-11-23 22:00:00,Bank C,Bank D,ACC007846,4829.238282651536,1455.7917350047765,GBP,EUR,WIRE
2023-11-23 23:00:00,Bank A,Bank A,ACC007847,2801.7222610169633,917.1416031172014,USD,EUR,SWIFT
2023-11-24 00:00:00,Bank C,Bank B,ACC007848,2950.1146989867334,2598.832423413079,GBP,GBP,SWIFT
2023-11-24 01:00:00,Bank B,Bank C,ACC007849,626.8919530158413,619.0869601065561,GBP,USD,WIRE
2023-11-24 02:00:00,Bank C,Bank A,ACC007850,3216.1302262012136,1437.0120130315752,GBP,EUR,WIRE
2023-11-24 03:00:00,Bank A,Bank B,ACC007851,1268.7134561333264,961.3381475180984,USD,EUR,WIRE
2023-11-24 04:00:00,Bank D,Bank C,ACC007852,1829.0564806319128,593.0645088593104,USD,EUR,SWIFT
2023-11-24 05:00:00,Bank D,Bank B,ACC007853,1580.3977626095061,1813.2655774714583,GBP,EUR,SWIFT
2023-11-24 06:00:00,Bank C,Bank B,ACC007854,971.1810367809657,890.9285670990129,USD,GBP,ACH
2023-11-24 07:00:00,Bank B,Bank A,ACC007855,464.0524222713551,251.38698916345456,GBP,GBP,SWIFT
2023-11-24 08:00:00,Bank A,Bank C,ACC007856,1010.1593164406456,181.07908966138612,EUR,GBP,ACH
2023-11-24 09:00:00,Bank B,Bank B,ACC007857,19133.11944520693,12338.298902170436,EUR,GBP,SWIFT
2023-11-24 10:00:00,Bank A,Bank D,ACC007858,705.2301438282442,323.5649584731461,EUR,GBP,WIRE
2023-11-24 11:00:00,Bank C,Bank C,ACC007859,2679.3975745151374,1450.095207205202,USD,USD,WIRE
2023-11-24 12:00:00,Bank A,Bank D,ACC007860,2291.749252375781,1158.581734775151,EUR,USD,WIRE
2023-11-24 13:00:00,Bank A,Bank A,ACC007861,813.2695488348742,758.5951402527514,GBP,GBP,ACH
2023-11-24 14:00:00,Bank C,Bank D,ACC007862,4397.537937430723,7759.46336829132,GBP,EUR,WIRE
2023-11-24 15:00:00,Bank B,Bank C,ACC007863,768.5098106034695,1312.4803441401841,USD,EUR,SWIFT
2023-11-24 16:00:00,Bank C,Bank B,ACC007864,4961.914150009391,2334.6878607371345,GBP,USD,WIRE
2023-11-24 17:00:00,Bank A,Bank B,ACC007865,1692.7792461909942,1457.9931514565026,EUR,USD,WIRE
2023-11-24 18:00:00,Bank C,Bank C,ACC007866,1079.3713653679026,869.9716082167658,GBP,USD,SWIFT
2023-11-24 19:00:00,Bank A,Bank B,ACC007867,451.3299279721975,1075.8983325329493,USD,GBP,ACH
2023-11-24 20:00:00,Bank C,Bank D,ACC007868,1003.9924395202037,4715.181863852922,GBP,EUR,WIRE
2023-11-24 21:00:00,Bank D,Bank B,ACC007869,894.4781597581946,3255.5134775488946,GBP,EUR,ACH
2023-11-24 22:00:00,Bank D,Bank B,ACC007870,311.5947965579263,7723.218279155251,EUR,USD,ACH
2023-11-24 23:00:00,Bank C,Bank D,ACC007871,8658.055686547208,10653.294388440021,USD,USD,WIRE
2023-11-25 00:00:00,Bank B,Bank D,ACC007872,490.8785868390564,456.2600510256225,EUR,USD,SWIFT
2023-11-25 01:00:00,Bank A,Bank D,ACC007873,1970.399846648609,705.9066857791029,GBP,USD,ACH
2023-11-25 02:00:00,Bank D,Bank A,ACC007874,4049.2237526914682,334.3611874383334,USD,GBP,SWIFT
2023-11-25 03:00:00,Bank B,Bank D,ACC007875,321.52790098931484,2361.4807291502266,GBP,EUR,ACH
2023-11-25 04:00:00,Bank A,Bank D,ACC007876,42115.09937979432,3551.5596177092916,GBP,GBP,WIRE
2023-11-25 05:00:00,Bank D,Bank A,ACC007877,964.3448565170805,51.659910422298665,EUR,EUR,SWIFT
2023-11-25 06:00:00,Bank D,Bank B,ACC007878,413.6327964165289,12884.44048416056,GBP,GBP,SWIFT
2023-11-25 07:00:00,Bank C,Bank D,ACC007879,2339.6456849713722,619.8012496160106,USD,EUR,ACH
2023-11-25 08:00:00,Bank A,Bank C,ACC007880,701.7277594408946,616.0998684587615,USD,GBP,SWIFT
2023-11-25 09:00:00,Bank B,Bank D,ACC007881,1010.5634483814907,5834.895834158001,EUR,EUR,WIRE
2023-11-25 10:00:00,Bank B,Bank D,ACC007882,731.956990280677,327.5853229392306,EUR,GBP,SWIFT
2023-11-25 11:00:00,Bank B,Bank A,ACC007883,484.5700815997405,3417.2994599271838,USD,EUR,SWIFT
2023-11-25 12:00:00,Bank A,Bank C,ACC007884,2261.9827539575904,609.4503933843374,EUR,USD,ACH
2023-11-25 13:00:00,Bank B,Bank B,ACC007885,823.6112191162271,291.8396639514456,GBP,EUR,SWIFT
2023-11-25 14:00:00,Bank B,Bank B,ACC007886,260.69423517369376,6037.33375017098,USD,EUR,SWIFT
2023-11-25 15:00:00,Bank B,Bank C,ACC007887,10205.573884823403,23957.061683652766,EUR,GBP,WIRE
2023-11-25 16:00:00,Bank C,Bank D,ACC007888,328.46084876368747,2751.773754891343,USD,USD,SWIFT
2023-11-25 17:00:00,Bank C,Bank A,ACC007889,346.1041797653784,1583.9160096992516,GBP,GBP,WIRE
2023-11-25 18:00:00,Bank A,Bank C,ACC007890,3614.129144351463,1996.4015881013477,EUR,EUR,SWIFT
2023-11-25 19:00:00,Bank A,Bank C,ACC007891,331.5107046936557,319.8467501344661,USD,EUR,SWIFT
2023-11-25 20:00:00,Bank B,Bank B,ACC007892,108.15389246137846,1226.1210621344505,GBP,EUR,WIRE
2023-11-25 21:00:00,Bank C,Bank A,ACC007893,2044.403798636462,433.21623855609346,EUR,EUR,SWIFT
2023-11-25 22:00:00,Bank D,Bank C,ACC007894,809.2732077716247,273.43378247429774,USD,GBP,SWIFT
2023-11-25 23:00:00,Bank D,Bank A,ACC007895,882.1348000581942,1654.0024067775007,GBP,USD,ACH
2023-11-26 00:00:00,Bank B,Bank D,ACC007896,800.7106186104787,3491.7193896158406,GBP,EUR,ACH
2023-11-26 01:00:00,Bank B,Bank B,ACC007897,1382.529317083585,747.4229146790062,GBP,GBP,SWIFT
2023-11-26 02:00:00,Bank C,Bank D,ACC007898,516.6061359194595,887.1260741496188,GBP,GBP,WIRE
2023-11-26 03:00:00,Bank C,Bank A,ACC007899,4798.769810484212,351.3733575682552,GBP,GBP,ACH
2023-11-26 04:00:00,Bank C,Bank D,ACC007900,250.57781717535258,1104.5763492437463,EUR,GBP,SWIFT
2023-11-26 05:00:00,Bank A,Bank B,ACC007901,1711.071252288576,2345.0830883583044,GBP,GBP,ACH
2023-11-26 06:00:00,Bank A,Bank A,ACC007902,2084.159642605246,2420.0119005657007,EUR,EUR,SWIFT
2023-11-26 07:00:00,Bank B,Bank C,ACC007903,513.037139464193,1891.59596117578,EUR,EUR,WIRE
2023-11-26 08:00:00,Bank A,Bank D,ACC007904,393.96637173233734,590.8539319546549,USD,USD,ACH
2023-11-26 09:00:00,Bank C,Bank B,ACC007905,3032.595747701321,572.418837358909,USD,USD,ACH
2023-11-26 10:00:00,Bank C,Bank C,ACC007906,407.13272827761176,2429.4118578690272,EUR,USD,SWIFT
2023-11-26 11:00:00,Bank A,Bank B,ACC007907,3321.4453662622172,13531.503787324358,GBP,USD,WIRE
2023-11-26 12:00:00,Bank D,Bank A,ACC007908,2663.267316423742,923.3469101771122,GBP,GBP,WIRE
2023-11-26 13:00:00,Bank B,Bank A,ACC007909,1135.4010704583475,716.1059224732696,EUR,GBP,WIRE
2023-11-26 14:00:00,Bank D,Bank D,ACC007910,181.79075581911505,3523.6303743030776,GBP,GBP,SWIFT
2023-11-26 15:00:00,Bank B,Bank B,ACC007911,6292.15654926917,765.1342703225341,EUR,GBP,WIRE
2023-11-26 16:00:00,Bank D,Bank B,ACC007912,645.4767823850295,2312.147960553557,USD,GBP,WIRE
2023-11-26 17:00:00,Bank A,Bank B,ACC007913,733.0711104647742,956.3814360331827,GBP,GBP,SWIFT
2023-11-26 18:00:00,Bank B,Bank A,ACC007914,1416.2732833189395,384.7013115233032,GBP,GBP,WIRE
2023-11-26 19:00:00,Bank B,Bank D,ACC007915,2048.9378112635964,5498.9483289766285,GBP,GBP,WIRE
2023-11-26 20:00:00,Bank B,Bank B,ACC007916,7793.95951333673,1236.5294398945746,USD,USD,ACH
2023-11-26 21:00:00,Bank C,Bank B,ACC007917,1307.3409426633325,4440.357489675898,GBP,EUR,WIRE
2023-11-26 22:00:00,Bank C,Bank C,ACC007918,2504.770040050338,272.92426311945064,EUR,USD,ACH
2023-11-26 23:00:00,Bank D,Bank B,ACC007919,2305.400502307902,301.8708273182806,GBP,GBP,ACH
2023-11-27 00:00:00,Bank A,Bank D,ACC007920,956.0737831743158,755.2800411485146,EUR,GBP,ACH
2023-11-27 01:00:00,Bank C,Bank C,ACC007921,2409.7389348200354,7518.552288125517,GBP,GBP,ACH
2023-11-27 02:00:00,Bank B,Bank C,ACC007922,2791.3315461145403,611.1473678452525,EUR,EUR,WIRE
2023-11-27 03:00:00,Bank C,Bank C,ACC007923,275.3484027831278,4663.1890210441625,USD,GBP,ACH
2023-11-27 04:00:00,Bank A,Bank A,ACC007924,6309.214771542272,962.2134729453144,GBP,GBP,ACH
2023-11-27 05:00:00,Bank C,Bank C,ACC007925,230.7275891436174,336.5846268669368,USD,USD,ACH
2023-11-27 06:00:00,Bank B,Bank B,ACC007926,352.37069024293976,683.2007987126736,USD,USD,WIRE
2023-11-27 07:00:00,Bank D,Bank A,ACC007927,844.0504995329985,304.60384888945225,GBP,GBP,SWIFT
2023-11-27 08:00:00,Bank B,Bank A,ACC007928,7517.136149209036,465.9282014140169,GBP,EUR,ACH
2023-11-27 09:00:00,Bank A,Bank A,ACC007929,805.7257066420013,452.25760412699185,EUR,EUR,ACH
2023-11-27 10:00:00,Bank D,Bank A,ACC007930,1062.1666495264308,163.39917484725208,GBP,USD,SWIFT
2023-11-27 11:00:00,Bank C,Bank A,ACC007931,4592.035201971431,4978.062652940696,GBP,USD,WIRE
2023-11-27 12:00:00,Bank C,Bank A,ACC007932,812.147405403462,1354.2688996173054,EUR,EUR,ACH
2023-11-27 13:00:00,Bank C,Bank A,ACC007933,337.4992496562337,552.0958068671611,EUR,USD,WIRE
2023-11-27 14:00:00,Bank D,Bank C,ACC007934,5843.263478503186,9913.909887982212,GBP,GBP,ACH
2023-11-27 15:00:00,Bank B,Bank D,ACC007935,4319.054682536045,475.5726259848584,GBP,GBP,WIRE
2023-11-27 16:00:00,Bank D,Bank B,ACC007936,1177.165838970785,75.86367917552592,GBP,GBP,WIRE
2023-11-27 17:00:00,Bank D,Bank B,ACC007937,7560.240335333168,21092.89711617518,USD,GBP,ACH
2023-11-27 18:00:00,Bank A,Bank C,ACC007938,2293.7307657466063,1325.57270692555,USD,USD,ACH
2023-11-27 19:00:00,Bank D,Bank C,ACC007939,575.4722819658743,608.4939443949138,GBP,GBP,WIRE
2023-11-27 20:00:00,Bank C,Bank A,ACC007940,1154.10023778931,158.55240797075854,EUR,GBP,ACH
2023-11-27 21:00:00,Bank B,Bank D,ACC007941,467.2114233404168,246.12762565043732,GBP,GBP,SWIFT
2023-11-27 22:00:00,Bank B,Bank A,ACC007942,562.0365983267556,5735.8540050299725,GBP,GBP,WIRE
2023-11-27 23:00:00,Bank B,Bank C,ACC007943,96672.49948998484,4924.3056002799685,USD,EUR,SWIFT
2023-11-28 00:00:00,Bank C,Bank A,ACC007944,3036.9970996301317,2329.048364783092,GBP,GBP,ACH
2023-11-28 01:00:00,Bank C,Bank B,ACC007945,2594.367399009625,359.57506583827256,GBP,USD,SWIFT
2023-11-28 02:00:00,Bank C,Bank B,ACC007946,588.0545317629773,4964.033962079253,USD,GBP,SWIFT
2023-11-28 03:00:00,Bank C,Bank A,ACC007947,5268.93780546935,1719.4893186230343,USD,EUR,WIRE
2023-11-28 04:00:00,Bank C,Bank D,ACC007948,3292.5433565033013,2111.0156225200926,EUR,GBP,SWIFT
2023-11-28 05:00:00,Bank D,Bank A,ACC007949,7198.452053768386,1713.2902857952704,EUR,USD,ACH
2023-11-28 06:00:00,Bank C,Bank A,ACC007950,6857.609210580352,242.98818369140747,EUR,USD,WIRE
2023-11-28 07:00:00,Bank C,Bank D,ACC007951,249.86248634394354,330.90755596459064,GBP,EUR,ACH
2023-11-28 08:00:00,Bank C,Bank D,ACC007952,361.46329845415676,658.3797112088365,EUR,USD,ACH
2023-11-28 09:00:00,Bank C,Bank D,ACC007953,401.9035701261945,2087.3272682087213,USD,USD,SWIFT
2023-11-28 10:00:00,Bank B,Bank B,ACC007954,2941.1472291724135,2105.8548160216305,EUR,USD,ACH
2023-11-28 11:00:00,Bank C,Bank A,ACC007955,1515.4267542641974,920.2575578571796,GBP,EUR,SWIFT
2023-11-28 12:00:00,Bank D,Bank C,ACC007956,622.1595355686176,919.0959187205908,GBP,EUR,WIRE
2023-11-28 13:00:00,Bank D,Bank D,ACC007957,8713.236112701761,2422.9466182903193,EUR,EUR,WIRE
2023-11-28 14:00:00,Bank D,Bank D,ACC007958,7366.366726003101,2153.1163474814016,GBP,EUR,SWIFT
2023-11-28 15:00:00,Bank A,Bank A,ACC007959,1089.5700042977007,399.32438075596025,GBP,EUR,WIRE
2023-11-28 16:00:00,Bank B,Bank C,ACC007960,7749.05528455309,4659.60597809208,GBP,EUR,WIRE
2023-11-28 17:00:00,Bank C,Bank A,ACC007961,4856.797879638036,342.66735676468977,EUR,EUR,WIRE
2023-11-28 18:00:00,Bank A,Bank A,ACC007962,698.7502909270215,3269.000114992109,GBP,EUR,WIRE
2023-11-28 19:00:00,Bank C,Bank D,ACC007963,147.05176328336236,632.610621936637,EUR,EUR,SWIFT
2023-11-28 20:00:00,Bank A,Bank D,ACC007964,881.858502417955,1291.9732159429757,EUR,GBP,SWIFT
2023-11-28 21:00:00,Bank A,Bank B,ACC007965,575.5797932883173,1374.6954024980291,GBP,EUR,ACH
2023-11-28 22:00:00,Bank D,Bank C,ACC007966,1348.173004892922,1336.3635571711814,EUR,GBP,ACH
2023-11-28 23:00:00,Bank D,Bank C,ACC007967,1198.9821732173607,2152.745317468788,EUR,EUR,WIRE
2023-11-29 00:00:00,Bank A,Bank D,ACC007968,1167.9643713003343,1622.071796593723,GBP,EUR,SWIFT
2023-11-29 01:00:00,Bank D,Bank D,ACC007969,1851.3765850221116,2401.020489379357,GBP,EUR,SWIFT
2023-11-29 02:00:00,Bank A,Bank D,ACC007970,326.1893538960636,1745.1921799433032,EUR,GBP,SWIFT
2023-11-29 03:00:00,Bank B,Bank C,ACC007971,1654.6756348408762,309.68162111858214,USD,GBP,ACH
2023-11-29 04:00:00,Bank D,Bank B,ACC007972,706.5428468916766,1436.261842497423,USD,EUR,WIRE
2023-11-29 05:00:00,Bank D,Bank C,ACC007973,1339.4069225564242,623.9873511023518,USD,EUR,SWIFT
2023-11-29 06:00:00,Bank D,Bank D,ACC007974,2856.6641593956424,361.67192706928853,USD,GBP,ACH
2023-11-29 07:00:00,Bank B,Bank D,ACC007975,322.3378524763428,820.702029336758,EUR,EUR,SWIFT
2023-11-29 08:00:00,Bank A,Bank B,ACC007976,827.7460027246716,1317.1631828420607,GBP,EUR,SWIFT
2023-11-29 09:00:00,Bank C,Bank A,ACC007977,974.0530477525961,1407.64732788344,USD,GBP,ACH
2023-11-29 10:00:00,Bank D,Bank A,ACC007978,655.7181376733245,3152.732276248652,GBP,GBP,ACH
2023-11-29 11:00:00,Bank A,Bank C,ACC007979,2696.8224704059194,4053.391102336156,USD,GBP,SWIFT
2023-11-29 12:00:00,Bank B,Bank A,ACC007980,533.5814025488479,1534.9925870977488,USD,EUR,WIRE
2023-11-29 13:00:00,Bank C,Bank A,ACC007981,5374.926309749453,11395.296307404938,USD,GBP,WIRE
2023-11-29 14:00:00,Bank D,Bank C,ACC007982,539.1969305856891,1206.2950910979762,GBP,EUR,ACH
2023-11-29 15:00:00,Bank B,Bank D,ACC007983,3268.3985747434003,2361.9089865530846,GBP,USD,SWIFT
2023-11-29 16:00:00,Bank B,Bank A,ACC007984,6609.2321307679385,17311.287754959547,USD,USD,ACH
2023-11-29 17:00:00,Bank C,Bank D,ACC007985,1737.2269098236218,1038.4784646681226,GBP,EUR,SWIFT
2023-11-29 18:00:00,Bank A,Bank C,ACC007986,7908.5924653506645,9433.12365191793,USD,EUR,SWIFT
2023-11-29 19:00:00,Bank D,Bank D,ACC007987,5679.696949827258,3692.2435279517913,EUR,GBP,SWIFT
2023-11-29 20:00:00,Bank D,Bank D,ACC007988,3334.4421734716893,4695.9558352687845,GBP,EUR,ACH
2023-11-29 21:00:00,Bank A,Bank C,ACC007989,5833.392908593738,283.073639395628,USD,EUR,ACH
2023-11-29 22:00:00,Bank A,Bank D,ACC007990,3063.126973806716,2474.061809948692,EUR,GBP,ACH
2023-11-29 23:00:00,Bank A,Bank A,ACC007991,1078.3621961258048,4612.698634108174,EUR,EUR,ACH
2023-11-30 00:00:00,Bank C,Bank A,ACC007992,2084.132038347917,162.84208523773412,USD,USD,WIRE
2023-11-30 01:00:00,Bank C,Bank A,ACC007993,302.66343327519644,1260.1053065183944,EUR,EUR,SWIFT
2023-11-30 02:00:00,Bank D,Bank A,ACC007994,502.68153674693747,2242.651255695963,EUR,GBP,ACH
2023-11-30 03:00:00,Bank C,Bank D,ACC007995,599.0378701283935,1410.8725251190008,USD,EUR,SWIFT
2023-11-30 04:00:00,Bank B,Bank A,ACC007996,10307.345961678191,1600.6353699278272,EUR,EUR,WIRE
2023-11-30 05:00:00,Bank D,Bank D,ACC007997,486.5868889319953,1256.673164407546,EUR,EUR,ACH
2023-11-30 06:00:00,Bank C,Bank B,ACC007998,479.3942121130822,367.14327744987656,USD,USD,WIRE
2023-11-30 07:00:00,Bank A,Bank D,ACC007999,386.09328828158374,11708.210094260627,USD,GBP,ACH
2023-11-30 08:00:00,Bank B,Bank A,ACC008000,1919.4841593722422,662.7926105713444,EUR,USD,SWIFT
2023-11-30 09:00:00,Bank A,Bank B,ACC008001,1264.7394260978263,1692.8372371256987,GBP,USD,WIRE
2023-11-30 10:00:00,Bank D,Bank C,ACC008002,25392.204488043262,3214.0040223946194,USD,GBP,WIRE
2023-11-30 11:00:00,Bank A,Bank D,ACC008003,2145.7827132359816,112.63323251834164,GBP,GBP,ACH
2023-11-30 12:00:00,Bank C,Bank A,ACC008004,275.7818496246979,435.06138072578074,USD,USD,SWIFT
2023-11-30 13:00:00,Bank C,Bank A,ACC008005,489.17594475704743,257.8539418418423,GBP,USD,SWIFT
2023-11-30 14:00:00,Bank D,Bank A,ACC008006,4295.523651937381,3266.804402801201,USD,EUR,SWIFT
2023-11-30 15:00:00,Bank A,Bank C,ACC008007,894.8908499040275,597.7257184638182,EUR,GBP,SWIFT
2023-11-30 16:00:00,Bank D,Bank B,ACC008008,3596.051863419701,655.8346247993676,EUR,USD,ACH
2023-11-30 17:00:00,Bank A,Bank B,ACC008009,944.1821018884705,378.29309826593783,GBP,EUR,WIRE
2023-11-30 18:00:00,Bank B,Bank A,ACC008010,416.69042987895335,1204.7596900777366,GBP,USD,ACH
2023-11-30 19:00:00,Bank C,Bank D,ACC008011,809.7610647278279,535.6824190172405,USD,USD,SWIFT
2023-11-30 20:00:00,Bank D,Bank A,ACC008012,416.5265497404478,2958.2546591945256,USD,GBP,WIRE
2023-11-30 21:00:00,Bank B,Bank A,ACC008013,622.938150888984,1483.3218176635605,GBP,USD,WIRE
2023-11-30 22:00:00,Bank B,Bank D,ACC008014,1340.6712583248132,619.0426763158715,GBP,GBP,SWIFT
2023-11-30 23:00:00,Bank D,Bank A,ACC008015,1829.147134295852,2566.3323356126225,EUR,USD,ACH
2023-12-01 00:00:00,Bank D,Bank C,ACC008016,223.5888058501372,1105.375663365956,GBP,EUR,ACH
2023-12-01 01:00:00,Bank B,Bank A,ACC008017,1077.7512705210559,1120.4625898735903,EUR,GBP,SWIFT
2023-12-01 02:00:00,Bank A,Bank C,ACC008018,609.9544391380168,254.0078307500899,GBP,GBP,WIRE
2023-12-01 03:00:00,Bank B,Bank A,ACC008019,573.4009389959746,1021.3840182804006,EUR,EUR,WIRE
2023-12-01 04:00:00,Bank D,Bank B,ACC008020,1252.234230383997,1512.5384927269724,EUR,GBP,ACH
2023-12-01 05:00:00,Bank B,Bank D,ACC008021,4415.594676842869,24965.441964292844,EUR,EUR,WIRE
2023-12-01 06:00:00,Bank A,Bank B,ACC008022,42872.236199463616,2952.8571740443513,USD,GBP,SWIFT
2023-12-01 07:00:00,Bank C,Bank A,ACC008023,3597.7426145491772,10701.172815680848,EUR,GBP,WIRE
2023-12-01 08:00:00,Bank C,Bank A,ACC008024,30758.792910197702,14914.638668544167,GBP,GBP,ACH
2023-12-01 09:00:00,Bank B,Bank C,ACC008025,668.5357041798428,239.98780845947232,GBP,GBP,ACH
2023-12-01 10:00:00,Bank A,Bank A,ACC008026,418.845101360454,470.97352672798354,GBP,USD,SWIFT
2023-12-01 11:00:00,Bank C,Bank A,ACC008027,1190.3824599534003,4541.438832195303,USD,USD,ACH
2023-12-01 12:00:00,Bank B,Bank A,ACC008028,943.5521476530467,3801.7970543297834,EUR,USD,SWIFT
2023-12-01 13:00:00,Bank B,Bank B,ACC008029,596.5582188779831,1116.6556624281634,USD,GBP,WIRE
2023-12-01 14:00:00,Bank A,Bank C,ACC008030,338.4124958540754,1274.0011044638761,EUR,USD,WIRE
2023-12-01 15:00:00,Bank D,Bank B,ACC008031,1052.0353871760187,342.1980716454465,GBP,GBP,WIRE
2023-12-01 16:00:00,Bank B,Bank C,ACC008032,732.1098344348513,4111.086962290084,EUR,GBP,SWIFT
2023-12-01 17:00:00,Bank D,Bank B,ACC008033,15690.90795149266,3509.0629090549,USD,EUR,ACH
2023-12-01 18:00:00,Bank D,Bank A,ACC008034,2132.618937438581,2552.276821925799,USD,EUR,SWIFT
2023-12-01 19:00:00,Bank C,Bank B,ACC008035,3297.104062713425,4238.829160350365,USD,EUR,WIRE
2023-12-01 20:00:00,Bank D,Bank B,ACC008036,311.2836169214368,1150.7343171359905,USD,GBP,WIRE
2023-12-01 21:00:00,Bank A,Bank C,ACC008037,1637.7167213918272,2885.9556332523034,GBP,EUR,WIRE
2023-12-01 22:00:00,Bank C,Bank C,ACC008038,529.8183933479229,6957.946787602944,USD,EUR,WIRE
2023-12-01 23:00:00,Bank C,Bank B,ACC008039,323.62511363032814,1433.635492060304,USD,GBP,WIRE
2023-12-02 00:00:00,Bank C,Bank C,ACC008040,714.3676623364541,920.2986008903637,USD,GBP,SWIFT
2023-12-02 01:00:00,Bank B,Bank C,ACC008041,3192.9641984322484,1025.7169827940832,GBP,USD,WIRE
2023-12-02 02:00:00,Bank B,Bank C,ACC008042,755.7280932183987,521.6579460492468,EUR,GBP,SWIFT
2023-12-02 03:00:00,Bank D,Bank D,ACC008043,5247.22508156883,510.00279559548744,GBP,USD,SWIFT
2023-12-02 04:00:00,Bank C,Bank C,ACC008044,10517.364129809408,10973.987846803684,GBP,GBP,WIRE
2023-12-02 05:00:00,Bank C,Bank D,ACC008045,739.4521106940058,930.8053487855047,GBP,EUR,WIRE
2023-12-02 06:00:00,Bank A,Bank D,ACC008046,30364.983630432136,13467.36935239176,EUR,GBP,WIRE
2023-12-02 07:00:00,Bank D,Bank C,ACC008047,1711.9644171561574,247.16690820733282,USD,USD,SWIFT
2023-12-02 08:00:00,Bank A,Bank B,ACC008048,431.57469955946266,999.6259657989624,GBP,GBP,ACH
2023-12-02 09:00:00,Bank D,Bank C,ACC008049,7036.052979330954,3072.1036996381717,USD,GBP,SWIFT
2023-12-02 10:00:00,Bank D,Bank A,ACC008050,1421.5154830558135,358.19435244745966,USD,EUR,WIRE
2023-12-02 11:00:00,Bank B,Bank B,ACC008051,1117.4406237712326,1114.9071580834861,EUR,GBP,SWIFT
2023-12-02 12:00:00,Bank B,Bank D,ACC008052,466.13128881232853,171.63852887613393,EUR,EUR,ACH
2023-12-02 13:00:00,Bank A,Bank D,ACC008053,3567.207185398473,297.23943061876497,GBP,USD,ACH
2023-12-02 14:00:00,Bank D,Bank B,ACC008054,1839.5484766446564,2459.3709569685907,EUR,GBP,ACH
2023-12-02 15:00:00,Bank C,Bank B,ACC008055,2057.481992312117,804.8981170089703,EUR,USD,SWIFT
2023-12-02 16:00:00,Bank B,Bank C,ACC008056,660.1510394393551,6782.308878662319,EUR,GBP,ACH
2023-12-02 17:00:00,Bank C,Bank D,ACC008057,2525.263194972729,1689.9312226366994,USD,EUR,ACH
2023-12-02 18:00:00,Bank A,Bank A,ACC008058,2729.3358865104956,1864.215620686165,EUR,GBP,SWIFT
